CUE,Nombre,Domicilio,Sendero,Ambito,BARRIO,Comuna,DE,X,Y,y_lat,x_long
200652,Esc. de Comercio Nº 05 Jose de San Martin,Av. Entre Rios 757,SE03AB,publica,BALVANERA,3,3,106542,101303,-34.617504,-58.391967
202400,Esc. de Educacion Media Nº 01 DE 03º,Av. Entre Rios 757,SE03AB,publica,BALVANERA,3,3,106542,101303,-34.617504,-58.391967
200287,Instituto Euskal Echea,Sarandi 735,SE03AB,privada,BALVANERA,3,3,106293,101300,-34.617532,-58.394682
200578,Esc. Primaria Comun Nº 14 DE 01º Cornelio Saavedra,Sarmiento 2250,SE03AC,publica,BALVANERA,3,1,105931,102563,-34.606149,-58.398638
200580,Jardin de Infantes Nucleado B DE 01º [S] (EPC 14),Sarmiento 2250,SE03AC,publica,BALVANERA,3,1,105931,102563,-34.606149,-58.398638
200741,Instituto San Luis Gonzaga,Ayacucho 243,SE03AC,privada,BALVANERA,3,1,106278,102503,-34.606688,-58.394854
201747,Instituto Oral Modelo,Tte. Gral. Juan D. Peron 2239,SE03AC,privada,BALVANERA,3,1,105950,102453,-34.607141,-58.39843
200579,Instituto Privado Escuela Cangallo,Tte. Gral. Juan D. Peron 2169,SE03AC,privada,BALVANERA,3,1,106040,102457,-34.607104,-58.397449
200058,Colegio Secundario Sto. Tomas de Aquino (sede),Tte. Gral. Juan D. Peron 1862,SE03AC,privada,BALVANERA,3,1,106446,102469,-34.606989,-58.393084
200056,Esc. Primaria Comun Nº 10 DE 06º Francisco de Gurruchaga,Av. Jujuy 1471,SE03AD,publica,SAN CRISTOBAL,3,6,105655,100252,-34.626993,-58.401663
200506,Esc. Tecnica Nº 11 Manuel Belgrano (sede),Cochabamba 2830/2860,SE03AD,publica,SAN CRISTOBAL,3,6,105385,100385,-34.625806,-58.404581
200506,Esc. Tecnica Nº 11 Manuel Belgrano (anexo: Polideportivo),Dean Funes 1360 (bajo AU 1),SE03AD,publica,SAN CRISTOBAL,3,6,105312,100309,-34.626409,-58.405382
201518,Instituto San Cristobal,Av. Jujuy 1241,SE03AD,privada,SAN CRISTOBAL,3,6,105602,100530,-34.624472,-58.402231
201883,Escuela Nueva Esperanza,Av. Juan de Garay 2715,SE03AD,privada,SAN CRISTOBAL,3,6,105551,100061,-34.628675,-58.402762
201545,Jardin de Infantes Nucleado B DE 06º Maestro Escultor Francisco Reyes [S] (EPC 11),Humberto 1º 3171,SE03AE,publica,SAN CRISTOBAL,3,6,104880,100633,-34.623553,-58.410085
201602,Esc. Primaria Comun Nº 11 DE 06º Jose Federico Moreno,Humberto 1º 3171,SE03AE,publica,SAN CRISTOBAL,3,6,104880,100633,-34.623553,-58.410085
201778,Esc. Normal Superior Nº 08 Presidente Julio Argentino Roca (anexo),Carlos Calvo 3150,SE03AE,publica,SAN CRISTOBAL,3,6,104909,100728,-34.622696,-58.40977
200505,"Esc. de Educacion Especial y Form. Integral (Niños, Jovenes y Adultos con Discapacidad Mental) Nº 09 Dr. Luis R. Mac Kay",Carlos Calvo 3176,SE03AE,publica,SAN CRISTOBAL,3,6,104865,100720,-34.622768,-58.410249
200491,Esc. Primaria Comun Nº 15 DE 06º Maestro Jorge Luis Chinetti,Uriburu 876 - Estados Unidos 3141,SE03AE,publica,SAN CRISTOBAL,3,6,104894,100907,-34.621083,-58.409934
200956,Instituto Mater Ter Admirabilis,24 de Noviembre 827,SE03AE,privada,SAN CRISTOBAL,3,6,104801,100950,-34.620695,-58.410949
200955,Instituto Sta. Cruz,24 de Noviembre 900,SE03AE,privada,SAN CRISTOBAL,3,6,104836,100840,-34.621687,-58.410566
200958,Instituto Secundario El Taller,24 de Noviembre 997,SE03AE,privada,SAN CRISTOBAL,3,6,104820,100742,-34.62257,-58.41074
200290,Jardin de Infantes Nucleado B DE 03º [S] (EPC 23),Pasco 961,SE03AF,publica,SAN CRISTOBAL,3,3,106040,100995,-34.620283,-58.397438
201148,Esc. Primaria Comun Nº 23 DE 03º Gral. Viamonte,Pasco 961,SE03AF,publica,SAN CRISTOBAL,3,3,106040,100995,-34.620283,-58.397438
200410,Esc. Primaria Comun Nº 25 DE 03º Gervasio Posadas,Av. San Juan 2277,SE03AF,publica,SAN CRISTOBAL,3,3,106053,100695,-34.622987,-58.397295
201938,Esc. de Educacion Especial para Form. Integral (Jovenes y Adultos con Discapacidad Mental) Nº 22 Pedro B. Palacios Almafuerte (sede),Av. San Juan 2128,SE03AF,publica,SAN CRISTOBAL,3,3,106233,100680,-34.623122,-58.395332
201938,Esc. de Educacion Especial para Form. Integral (Jovenes y Adultos con Discapacidad Mental) Nº 22 Pedro B. Palacios Almafuerte (anexo: Centro Recreativo),Cochabamba 2147,SE03AF,publica,SAN CRISTOBAL,3,3,106215,100574,-34.624077,-58.395527
203180,Jardin de Infantes Integral Nº 05 DE 03º,Pichincha 1152,SE03AF,publica,SAN CRISTOBAL,3,3,106000,100746,-34.622521,-58.397849
201149,Instituto Ntra. Sra. del Huerto,Av. Independencia 2140,SE03AF,privada,SAN CRISTOBAL,3,3,106124,101179,-34.618624,-58.396524
201810,Trampolin,Carlos Calvo 2217,SE03AF,privada,SAN CRISTOBAL,3,3,106038,100959,-34.620608,-58.39746
200864,Esc. Primaria Comun Nº 12 DE 06º Republica del Paraguay,Agrelo 3231,SE03AG,publica,BALVANERA,3,6,104746,101271,-34.617802,-58.41155
200555,Instituto Hogar de Niños Ramon L. Falcon,La Rioja 658,SE03AG,privada,BALVANERA,3,6,105077,101304,-34.617503,-58.407941
201467,Instituto 9 de Julio,La Rioja 660,SE03AG,privada,BALVANERA,3,6,105077,101301,-34.61753,-58.407941
203066,Jardin de Infantes Integral Nº 11 DE 06º,Venezuela 3269/71,SE03AG,publica,BALVANERA,3,6,104688,101411,-34.61654,-58.412183
200643,Instituto Integral Talpiot,Azcuenaga 736,SE03AH,privada,BALVANERA,3,1,105703,103188,-34.600517,-58.401128
201260,Instituto Beth Rajel,Ecuador 530,SE03AH,privada,BALVANERA,3,2,105090,102828,-34.603765,-58.407808
202283,Casa de la Educacion,Boulonge Sur Mer 626,SE03AH,privada,BALVANERA,3,2,105224,102934,-34.602809,-58.406348
200659,Esc. Primaria Comun Nº 13 DE 06º Brig. Gral. Jose Matias Zapiola,Gral. Urquiza 227,SE03AI,publica,BALVANERA,3,6,104875,101796,-34.613069,-58.410146
201545,Jardin de Infantes Nucleado B DE 06º Maestro Escultor Francisco Reyes (EPC 13),Gral. Urquiza 227,SE03AI,publica,BALVANERA,3,6,104875,101796,-34.613069,-58.410146
200866,Esc. Normal Superior Nº 02 en Lenguas Vivas Mariano Acosta,Gral. Urquiza 277 - Moreno 3117/3199,SE03AI,publica,BALVANERA,3,6,104884,101726,-34.6137,-58.410048
200407,Instituto Privado Arcangel San Miguel,Dr. T. M. de Anchorena 41,SE03AI,privada,BALVANERA,3,2,104744,102146,-34.609914,-58.411577
200818,Esc. Primaria Comun Nº 05 DE 06º Paul Groussac,Catamarca 462,SE03AJ,publica,BALVANERA,3,6,105269,101541,-34.615366,-58.405849
200816,Escuela Infantil Nº 06 DE 06º,Catamarca 330,SE03AJ,publica,BALVANERA,3,6,105231,101692,-34.614005,-58.406264
200839,Liceo Nº 10 Ricardo Rojas,Av. Jujuy 150,SE03AJ,publica,BALVANERA,3,6,105299,101933,-34.611832,-58.405524
200865,Esc. Tecnica Nº 26 Confederacion Suiza,Av. Jujuy 255,SE03AJ,publica,BALVANERA,3,6,105289,101800,-34.613031,-58.405632
200289,Esc. Primaria Comun Nº 15 DE 03º Francisco Narciso de Laprida,Mexico 2383,SE03AK,publica,BALVANERA,3,3,105804,101446,-34.616219,-58.400015
200290,Jardin de Infantes Nucleado B DE 03º (EPC 15),Mexico 2383,SE03AK,publica,BALVANERA,3,3,105804,101446,-34.616219,-58.400015
200438,Esc. Primaria Comun Nº 06 DE 06º Dr. Guillermo Correa,Saavedra 695,SE03AK,publica,BALVANERA,3,6,105562,101292,-34.617609,-58.402653
200492,Jardin de Infantes Comun Nº 03 DE 06º Fryda Schultz de Mantovani,Saavedra 695,SE03AK,publica,BALVANERA,3,6,105562,101292,-34.617609,-58.402653
200840,Esc. Tecnica Nº 25 Tte. 1º de Artilleria Fray Luis Beltran,Av. Jujuy 780,SE03AK,publica,BALVANERA,3,6,105491,101198,-34.618456,-58.403426
201554,Jardin de Infantes Nucleado A DE 06º [S] (EPC 03),La Rioja 850,SE03AL,publica,SAN CRISTOBAL,3,6,105113,100997,-34.62027,-58.407547
201565,Esc. Primaria Comun Nº 03 DE 06º Rufino Sanchez,La Rioja 850,SE03AL,publica,SAN CRISTOBAL,3,6,105113,100997,-34.62027,-58.407547
201575,Esc. Primaria Comun Nº 17 DE 06º Luis Jose Chorroarin,Carlos Calvo 2827,SE03AL,publica,SAN CRISTOBAL,3,6,105353,100866,-34.62145,-58.404929
200439,Jardin de Infantes Integral Nº 01 DE 06º Jose Francisco de San Martin,Humberto 1º 2861,SE03AL,publica,SAN CRISTOBAL,3,6,105315,100717,-34.622793,-58.405342
201778,Esc. Normal Superior Nº 08 Presidente Julio Argentino Roca (sede),La Rioja 1042,SE03AL,publica,SAN CRISTOBAL,3,6,105153,100738,-34.622605,-58.407109
201489,Colegio Argentino Arabe Omar Bin Al-Jattab,Humberto 1º 3046,SE03AL,privada,SAN CRISTOBAL,3,6,105069,100642,-34.623471,-58.408024
201261,Esc. Primaria Comun Nº 16 DE 02º Presidente Mitre,Sarmiento 2832,SE03AM,publica,BALVANERA,3,2,105225,102501,-34.606712,-58.406335
202953,Escuela Infantil Nº 05 DE 02º,Sarmiento 2832,SE03AM,publica,BALVANERA,3,2,105225,102501,-34.606712,-58.406335
201699,Instituto San Jose,Azcuenaga 158,SE03AM,privada,BALVANERA,3,1,105736,102374,-34.607854,-58.400763
200914,Instituto Natan Gesang,Tte. Gral. Juan D. Peron 2461,SE03AM,privada,BALVANERA,3,1,105668,102435,-34.607305,-58.401504
202127,Instituto Argentino Gallego Santiago Apostol,Paso 51,SE03AM,privada,BALVANERA,3,2,105509,102223,-34.609217,-58.403236
200294,Jardin de Infantes Nucleado B DE 02º El Jardin del Abasto [S] (EPC 08),San Luis 3224 - Tucuman 3233,SE03AN,publica,BALVANERA,3,2,104786,103303,-34.599485,-58.411125
201713,Esc. Primaria Comun Nº 08 DE 02º Dr. Arturo Mateo Bas,Tucuman 3233 - San Luis 3224,SE03AN,publica,BALVANERA,3,2,104769,103210,-34.600323,-58.41131
201255,Esc. Primaria Comun Nº 23 DE 02º Tomas Manuel de Anchorena,Dr. Tomas Manuel de Anchorena 855,SE03AN,publica,BALVANERA,3,2,105051,103377,-34.598816,-58.408237
200294,Jardin de Infantes Nucleado B DE 02º El Jardin del Abasto (EPC 24),Jean Jaures 870,SE03AN,publica,BALVANERA,3,2,105107,103215,-34.600276,-58.407625
201263,Esc. Primaria Comun Nº 24 DE 02º Provincia de Catamarca,Jean Jaures 870,SE03AN,publica,BALVANERA,3,2,105107,103215,-34.600276,-58.407625
201703,Centro Educativo Toratenu (sede),Dr. T. M. de Anchorena 719,SE03AN,privada,BALVANERA,3,2,104995,103200,-34.600412,-58.408846
200174,Escuela Religiosa Israelita Argentina,Ecuador 928,SE03AN,privada,BALVANERA,3,2,105231,103337,-34.599176,-58.406274
202446,Escuela Mi Lugar,Tucuman 3070,SE03AN,privada,BALVANERA,3,2,104996,103128,-34.601061,-58.408835
202788,Jardin de Infantes El Duende Rojo,Jean Jaures 967,SE03AN,privada,BALVANERA,3,2,105187,103382,-34.598756,-58.406732
200580,Jardin de Infantes Nucleado B DE 01º (EPC 10),Lavalle 2366,SE03AO,publica,BALVANERA,3,1,105771,102850,-34.603563,-58.400384
200644,Esc. Primaria Comun Nº 10 DE 01º Presidente Manuel Quintana,Lavalle 2366,SE03AO,publica,BALVANERA,3,1,105771,102850,-34.603563,-58.400384
201262,Esc. Primaria Comun Nº 14 DE 02º Juan Martin de Pueyrredon,Av. Pueyrredon 630,SE03AO,publica,BALVANERA,3,2,105323,102936,-34.60279,-58.405269
201703,Centro Educativo Toratenu (anexo),Lavalle 2449,SE03AO,privada,BALVANERA,3,1,105662,102879,-34.603302,-58.401573
200563,Esc. de Comercio Nº 02 Dr. Antonio Bermejo,Riobamba 623 - Av. Callao 628,SE03AP,publica,BALVANERA,3,1,106355,103051,-34.601748,-58.394019
200720,Inst. de Educ. Superior Nº 01 Dra. Alicia Moreau de Justo,Av. Cordoba 2016/2008,SE03AP,publica,BALVANERA,3,1,106170,103258,-34.599883,-58.396037
201104,Inst. Superior del Profesorado Dr. Joaquin V. Gonzalez,Ayacucho 632,SE03AP,publica,BALVANERA,3,1,106200,103053,-34.601731,-58.395709
201856,La Gotita de Agua,Ayacucho 760,SE03AP,privada,BALVANERA,3,1,106186,103220,-34.600225,-58.395863
200691,Instituto Paula Montal,Viamonte 1892 - Riobamba 685,SE03AP,privada,BALVANERA,3,1,106362,103135,-34.60099,-58.393943
200690,Instituto de La Salle,Riobamba 650,SE03AP,privada,BALVANERA,3,1,106328,103069,-34.601586,-58.394313
201177,Esc. Normal Superior Nº 09 Domingo Faustino Sarmiento,Av. Callao 450 - Enrique Santos Discepolo 1850,SE03AQ,publica,BALVANERA,3,1,106491,102821,-34.60382,-58.392535
201233,Colegio del Salvador,Av. Callao 542,SE03AQ,privada,BALVANERA,3,1,106478,102945,-34.602703,-58.392677
200605,Instituto Corazon de Jesus,Ayacucho 474,SE03AQ,privada,BALVANERA,3,1,106217,102844,-34.603615,-58.395522
200888,Esc. Primaria Comun Nº 01 DE 06º Esteban de Luca,Adolfo Alsina 2499,SE03AR,publica,BALVANERA,3,6,105674,101906,-34.612073,-58.401435
201554,Jardin de Infantes Nucleado A DE 06º (EPC 01),Adolfo Alsina 2499,SE03AR,publica,BALVANERA,3,6,105674,101906,-34.612073,-58.401435
202214,Proyecto Sur,Adolfo Alsina 2185,SE03AR,privada,BALVANERA,3,3,106070,101941,-34.611755,-58.397118
200412,Instituto Don Orione,Hipolito Yrigoyen 2084,SE03AR,privada,BALVANERA,3,3,106180,102055,-34.610727,-58.39592
200290,Jardin de Infantes Nucleado B DE 03º (EPC 09),Moreno 2104,SE03AS,publica,BALVANERA,3,3,106145,101788,-34.613134,-58.396299
200524,Esc. Primaria Comun Nº 09 DE 03º Mariano Moreno,Moreno 2104,SE03AS,publica,BALVANERA,3,3,106145,101788,-34.613134,-58.396299
201501,Esc. de Comercio Nº 34 Monseñor Miguel de Andrea,Moreno 2135,SE03AS,publica,BALVANERA,3,3,106120,101819,-34.612855,-58.396572
202927,Jardin Maternal del H. Senado de la Nacion Jardin del Bosque,Moreno 2010,SE03AS,privada,BALVANERA,3,3,106266,101798,-34.612654,-58.394866
200425,Hogar Maternal N° 03 Isabel Conde de Hernandez,Moreno 1859,SE03AS,privada,BALVANERA,3,3,106482,101848,-34.612591,-58.392625
202586,Jardin Materno Infantil El Libro Magico,Adolfo Alsina 1926,SE03AS,privada,BALVANERA,3,3,106386,101940,-34.611763,-58.393673
200635,Esc. Primaria Comun Nº 21 DE 03º Carlos Pellegrini,Av. Entre Rios 1341 - Cochabamba 1834,SE03AT,publica,SAN CRISTOBAL,3,3,106579,100526,-34.624508,-58.391558
201500,Esc. Primaria Comun Nº 22 DE 03º Carlos Pellegrini,Av. Entre Rios 1359,SE03AT,publica,SAN CRISTOBAL,3,3,106580,100502,-34.624724,-58.391546
200601,Esc. Primaria Comun Nº 02 DE 06º Jose Maria Gutierrez,La Rioja 1846,SE04AA,publica,PARQUE PATRICIOS,4,6,105253,99638,-34.63252,-58.406012
201693,Esc. Normal Superior Nº 11 Dr. Ricardo Levene,Dean Funes 1821,SE04AA,publica,PARQUE PATRICIOS,4,6,105357,99688,-34.632069,-58.404878
201913,Esc. de Educacion Especial para Form. Integral (Jovenes y Adultos con Discapacidad Mental) Nº 36 Dr. Aurelio Martinez,Gral. Urquiza 2159,SE04AA,publica,PARQUE PATRICIOS,4,6,105084,99268,-34.635856,-58.407853
200012,Esc. Primaria Comun Nº 03 DE 04º Juan Maria Gutierrez,Rocha 1226,SE04AB,publica,BOCA,4,4,108745,98591,-34.641934,-58.367918
201522,Jardin de Infantes Nucleado C DE 04º (EPC 03),Rocha 1226,SE04AB,publica,BOCA,4,4,108745,98591,-34.641934,-58.367918
200010,Esc. Primaria Comun Nº 04 DE 04º Jose Jacinto Berruti,Benito Quinquela Martin 1081,SE04AB,publica,BOCA,4,4,108966,98542,-34.642374,-58.365507
200623,Esc. de Comercio Nº 01 Joaquin V. Gonzalez,Benito Quinquela Martin 1649,SE04AB,publica,BARRACAS,4,4,108274,98427,-34.643417,-58.373054
200029,Instituto San Pedro,Benito Quinquela Martin 1151,SE04AB,privada,BOCA,4,4,108873,98531,-34.642474,-58.366521
200076,Jardin de Infantes Comun Nº 03 DE 05º,Luzuriaga 1571,SE04AC,publica,BARRACAS,4,5,106957,97341,-34.653216,-58.38741
200474,Esc. Primaria Comun Nº 09 DE 05º Jose Pedro Varela,Luzuriaga 1571,SE04AC,publica,BARRACAS,4,5,106957,97341,-34.653216,-58.38741
201679,Esc. Primaria Comun Nº 11 DE 05º Republica de Haiti,Lafayette 1879,SE04AC,publica,BARRACAS,4,5,106689,96952,-34.656724,-58.39033
201673,Instituto Sagrado Corazon,Av. Velez Sarsfield 1351,SE04AC,privada,BARRACAS,4,5,106778,97649,-34.650441,-58.389365
200566,Esc. Primaria Comun Nº 11 DE 19º Ignacio Fermin Rodriguez,Pje. La Constancia 2524,SE04AD,publica,NUEVA POMPEYA,4,19,102853,97953,-34.647689,-58.432192
202278,Esc. Primaria Comun Nº 22 DE 19º Juana Azurduy,Mom 2358,SE04AD,publica,NUEVA POMPEYA,4,19,102824,98114,-34.646245,-58.432513
200037,Jardin de Infantes Nucleado B DE 19º Homero Manzi [S],Mom 2380,SE04AD,publica,NUEVA POMPEYA,4,19,102845,98097,-34.646409,-58.432261
200011,Esc. Primaria Comun Nº 19 DE 04º Republica Italiana,Rio Cuarto 1249,SE04AE,publica,BOCA,4,4,108809,97955,-34.647667,-58.367213
201522,Jardin de Infantes Nucleado C DE 04º (EPC 19),Rio Cuarto 1249,SE04AE,publica,BOCA,4,4,108809,97955,-34.647667,-58.367213
200521,Instituto Zaccaria,Av. Manuel A. Montes de Oca 1844,SE04AE,privada,BARRACAS,4,4,108328,97861,-34.648518,-58.372459
202352,Esc. de Educacion Media Nº 02 DE 04º Trabajadores Graficos,Av. Regimiento de los Patricios 1933,SE04AE,publica,BARRACAS,4,4,108720,97876,-34.64838,-58.368183
200053,Esc. Primaria Comun Nº 24 DE 04º Presidente Derqui,California 1925,SE04AF,publica,BARRACAS,4,4,108030,98009,-34.647187,-58.375711
201522,Jardin de Infantes Nucleado C DE 04º (EPC 24),California 1925,SE04AF,publica,BARRACAS,4,4,108030,98009,-34.647187,-58.375711
202011,Centro de Formacion Profesional Nº 01,Rio Cuarto 1993,SE04AF,publica,BARRACAS,4,4,108046,97696,-34.650008,-58.375534
201328,Esc. Normal Superior Nº 05 Gral. Don Martin Miguel de Güemes (anexo 3: Polideportivo),California 1851,SE04AF,publica,BARRACAS,4,4,108101,98045,-34.646862,-58.374937
200077,Esc. Primaria Comun Nº 20 DE 05º Nieves Escalada de Oromi,San Antonio 682,SE04AF,publica,BARRACAS,4,5,107851,97691,-34.650055,-58.377661
200654,Esc. Primaria Comun Nº 27 DE 05º Manuel de Sarratea,Vieytes 1469,SE04AF,publica,BARRACAS,4,5,107916,97721,-34.649784,-58.376952
200296,Esc. Primaria Comun Nº 13 DE 05º Fray Mamerto Esquiu,Salom 332,SE04AG,publica,BARRACAS,4,5,107402,98111,-34.646272,-58.382562
200843,Esc. Tecnica Nº 14 Libertad,Santa Magdalena 431,SE04AG,publica,BARRACAS,4,5,107529,97954,-34.647686,-58.381175
200620,Instituto Ntra. Sra. del Buen Consejo,Sta. M. del Buen Aire 953,SE04AG,privada,BARRACAS,4,5,107532,97226,-34.654249,-58.381136
203076,Instituto Cruz del Sur,Rio Cuarto 2560,SE04AG,privada,BARRACAS,4,5,107437,97511,-34.65168,-58.382175
200050,Esc. Primaria Comun Nº 17 DE 05º Pedro Meliton Ledesma,Traful 3835,SE04AH,publica,NUEVA POMPEYA,4,5,104441,97518,-34.651634,-58.414856
200476,Esc. Primaria Comun Nº 23 DE 05º Lorenzo Anadon,Traful 3847,SE04AH,publica,NUEVA POMPEYA,4,5,104405,97514,-34.651671,-58.415249
200477,Jardin de Infantes Comun Nº 04 DE 05º (anexo),Traful 3847,SE04AH,publica,NUEVA POMPEYA,4,5,104405,97514,-34.651671,-58.415249
200676,Instituto Nueva Pompeya,Fournier 3157,SE04AH,privada,NUEVA POMPEYA,4,19,104153,97437,-34.652366,-58.417997
200411,Instituto San Antonio de Padua,Av. Tilcara 3178,SE04AH,privada,NUEVA POMPEYA,4,19,104089,97387,-34.652817,-58.418695
201682,Esc. Primaria Comun Nº 24 DE 05º Contraalmirante Martin Guerrico,Lynch 3536,SE04AI,publica,NUEVA POMPEYA,4,5,104909,97468,-34.652083,-58.409751
202828,Escuela Infantil Nº 13 DE 05º,Diogenes Taborda 1096,SE04AI,publica,NUEVA POMPEYA,4,5,104968,97524,-34.651578,-58.409108
201681,Instituto San Vicente de Paul,Alberto Einstein 599,SE04AI,privada,NUEVA POMPEYA,4,5,104665,97441,-34.652327,-58.412412
201680,Ntra. Sra. de la Divina Providencia,Cachi 724,SE04AI,privada,NUEVA POMPEYA,4,5,104781,97574,-34.651128,-58.411148
202567,Escuela Infantil Pimpinela,Lynch 3735,SE04AI,privada,NUEVA POMPEYA,4,5,104627,97427,-34.652486,-58.412896
200154,Esc. Primaria Comun Nº 02 DE 19º Dr. Genaro Sisto,Tilcara 3365,SE04AJ,publica,NUEVA POMPEYA,4,19,103929,97180,-34.654683,-58.42044
201058,Jardin de Infantes Nucleado A DE 19º La Calesita de Pompeya (EPC 02),Tilcara 3365,SE04AJ,publica,NUEVA POMPEYA,4,19,103929,97180,-34.654683,-58.42044
200418,Esc. Primaria Comun Nº 06 DE 19º Dr. Adolfo Saldias,Echauri 1576,SE04AJ,publica,NUEVA POMPEYA,4,19,104207,96883,-34.657359,-58.417406
201475,Esc. Tecnica Nº 33 Fundicion Maestranza del Plumerillo,Av. Intendente Francisco Rabanal 1549,SE04AJ,publica,NUEVA POMPEYA,4,19,103886,97050,-34.655855,-58.420908
200520,Esc. Primaria Comun Nº 08 DE 04º Carlos Della Penna,Pje. Dr. Eduardo Braun Menendez 260 - Manuel Galvez 156,SE04AK,publica,BOCA,4,4,109233,100204,-34.62739,-58.362613
200542,Jardin de Infantes Comun Nº 02 DE 04º Carlos Della Penna,Pje. Dr. Eduardo Braun Menendez 260 - Manuel Galvez 156,SE04AK,publica,BOCA,4,4,109233,100204,-34.62739,-58.362613
201900,Escuela Infantil Nº 03 DE 04º,Azopardo 1504,SE04AK,publica,BOCA,4,4,108906,100418,-34.625464,-58.366181
200793,Esc. Integral Interdisciplinaria Nº 04 Juan de Dios Filiberto,Av. Almte. Brown 473,SE04AK,publica,BOCA,4,4,109067,99909,-34.630051,-58.36442
203007,Escuela Infantil Nº 11 DE 04º Rosita Quiroga,Av. Almte. Brown y Cnel. de Marina Tomas Espora,SE04AK,publica,BOCA,4,4,108965,99984,-34.629376,-58.365533
201646,Instituto Madre de los Emigrantes,Necochea 330,SE04AK,privada,BOCA,4,4,109115,100176,-34.627643,-58.363899
200540,Esc. Primaria Comun Nº 01 DE 04º Almirante Guillermo Brown,Aristobulo del Valle 471,SE04AL,publica,BOCA,4,4,109337,99560,-34.633194,-58.361472
201671,Esc. de Educacion Media Nº 07 DE 04º Escuela de la Ribera,Aristobulo del Valle 471,SE04AL,publica,BOCA,4,4,109337,99560,-34.633194,-58.361472
200002,Esc. Primaria Comun Nº 02 DE 04º Carlos Ramon Vignale,Wenceslao Villafañe 453,SE04AL,publica,BOCA,4,4,109315,99661,-34.632284,-58.361713
200596,Esc. Primaria Comun Nº 14 DE 04º Agustin Rafael Caffarena,Necochea 1136,SE04AL,publica,BOCA,4,4,109684,99440,-34.634273,-58.357686
202850,Esc. de Educacion Media Nº 03 DE 04º,Palos 210 esq. Villafañe,SE04AL,publica,BOCA,4,4,109128,99580,-34.633016,-58.363751
202745,Escuela Infantil Nº 07 DE 04º Casa Amarilla,Palos 210 esq. Blanes,SE04AL,publica,BOCA,4,4,109113,99594,-34.63289,-58.363915
